project_id,week_start,labor_cost,material_cost,total_cost,labor_pct,material_pct
PRJ-2018-002,2018-09-17,40122.42999999998,144099.3,184221.72999999998,0.21779423089773384,0.782205769102266
PRJ-2018-002,2018-09-24,48945.27999999998,0.0,48945.27999999998,1.0,0.0
PRJ-2018-002,2018-10-01,51420.26999999998,269926.16,321346.42999999993,0.16001506536108084,0.8399849346389192
PRJ-2018-002,2018-10-08,45641.54999999997,0.0,45641.54999999997,1.0,0.0
PRJ-2018-002,2018-10-15,46711.60999999997,627744.8999999999,674456.5099999999,0.069258149795307,0.930741850204693
PRJ-2018-002,2018-10-22,43570.20999999998,34280.19,77850.39999999998,0.559665846289807,0.440334153710193
PRJ-2018-002,2018-10-29,43058.10999999997,965498.29,1008556.4,0.04269281321302405,0.9573071867869759
PRJ-2018-002,2018-11-05,44574.75999999997,0.0,44574.75999999997,1.0,0.0
PRJ-2018-002,2018-11-12,41724.129999999976,957969.96,999694.09,0.0417368977343859,0.9582631022656141
PRJ-2018-002,2018-11-19,46808.139999999985,0.0,46808.139999999985,1.0,0.0
PRJ-2018-002,2018-11-26,53466.85999999997,0.0,53466.85999999997,1.0,0.0
PRJ-2018-002,2018-12-03,42748.64999999997,252141.64,294890.29,0.14496459005143905,0.855035409948561
PRJ-2018-002,2018-12-10,46735.92999999995,126403.77,173139.69999999995,0.26993191047460496,0.730068089525395
PRJ-2018-002,2018-12-17,54971.16999999998,41253.43,96224.59999999998,0.5712797974738267,0.42872020252617327
PRJ-2018-002,2018-12-24,48420.25999999997,549486.56,597906.8200000001,0.08098295316317008,0.9190170468368298
PRJ-2018-002,2018-12-31,46371.06999999999,111348.2,157719.27,0.2940101738994861,0.705989826100514
PRJ-2018-002,2019-01-07,44432.73999999997,68493.05,112925.78999999998,0.3934684893503953,0.6065315106496046
PRJ-2018-002,2019-01-14,47138.83999999999,73588.95,120727.78999999998,0.39045558607508674,0.6095444139249133
PRJ-2018-002,2019-01-21,53942.269999999975,0.0,53942.269999999975,1.0,0.0
PRJ-2018-002,2019-01-28,40040.19999999999,106529.45,146569.65,0.2731820673652423,0.7268179326347576
PRJ-2018-002,2019-02-04,49697.56999999998,69255.76,118953.32999999997,0.41779048976602834,0.5822095102339717
PRJ-2018-002,2019-02-11,45136.83999999997,0.0,45136.83999999997,1.0,0.0
PRJ-2018-002,2019-02-18,42841.079999999965,0.0,42841.079999999965,1.0,0.0
PRJ-2018-002,2019-02-25,47280.599999999984,152507.12,199787.71999999997,0.2366541847516954,0.7633458152483046
PRJ-2018-002,2019-03-04,27829.169999999987,0.0,27829.169999999987,1.0,0.0
PRJ-2018-002,2019-03-11,20355.779999999995,187429.52,207785.3,0.09796544798886156,0.9020345520111385
PRJ-2018-002,2019-03-18,17212.760000000002,3690.1,20902.86,0.8234643488977107,0.17653565110228933
PRJ-2018-002,2019-03-25,21522.75999999999,42425.97,63948.729999999996,0.3365627433101485,0.6634372566898514
PRJ-2018-002,2019-04-01,15322.370000000003,0.0,15322.370000000003,1.0,0.0
PRJ-2018-002,2019-04-08,14308.26,0.0,14308.26,1.0,0.0
PRJ-2018-002,2019-04-15,22230.319999999996,0.0,22230.319999999996,1.0,0.0
PRJ-2018-002,2019-04-22,18850.88,15281.15,34132.03,0.5522929635301504,0.4477070364698496
PRJ-2018-002,2019-04-29,18862.76,0.0,18862.76,1.0,0.0
PRJ-2018-002,2019-05-06,19070.719999999998,80630.48000000001,99701.20000000001,0.19127874087774266,0.8087212591222573
PRJ-2018-002,2019-05-13,15382.94,146134.53,161517.47,0.09524010003376106,0.904759899966239
PRJ-2018-002,2019-05-20,15940.010000000004,0.0,15940.010000000004,1.0,0.0
PRJ-2018-002,2019-05-27,15889.2,0.0,15889.2,1.0,0.0
PRJ-2018-002,2019-06-03,15410.240000000003,0.0,15410.240000000003,1.0,0.0
PRJ-2018-002,2019-06-10,18659.31,0.0,18659.31,1.0,0.0
PRJ-2018-002,2019-06-17,16234.640000000001,0.0,16234.640000000001,1.0,0.0
PRJ-2018-002,2019-06-24,17527.36,0.0,17527.36,1.0,0.0
PRJ-2018-002,2019-07-01,16833.86,0.0,16833.86,1.0,0.0
PRJ-2018-002,2019-07-08,18716.819999999996,0.0,18716.819999999996,1.0,0.0
PRJ-2018-002,2019-07-15,16832.84,0.0,16832.84,1.0,0.0
PRJ-2018-002,2019-07-22,7372.1,0.0,7372.1,1.0,0.0
PRJ-2018-002,2019-07-29,9602.38,0.0,9602.38,1.0,0.0
PRJ-2018-002,2019-08-05,4845.12,0.0,4845.12,1.0,0.0
PRJ-2018-002,2019-08-12,8534.98,0.0,8534.98,1.0,0.0
PRJ-2018-002,2019-08-19,4174.16,0.0,4174.16,1.0,0.0
PRJ-2018-002,2019-08-26,3190.96,0.0,3190.96,1.0,0.0
PRJ-2018-002,2019-09-02,1643.1999999999998,0.0,1643.1999999999998,1.0,0.0
PRJ-2018-003,2018-01-08,3075.4399999999996,0.0,3075.4399999999996,1.0,0.0
PRJ-2018-003,2018-01-15,13894.300000000001,0.0,13894.300000000001,1.0,0.0
PRJ-2018-003,2018-01-22,13351.600000000002,0.0,13351.600000000002,1.0,0.0
PRJ-2018-003,2018-01-29,11145.220000000001,0.0,11145.220000000001,1.0,0.0
PRJ-2018-003,2018-02-05,13556.94,38167.64,51724.58,0.2620985999306326,0.7379014000693673
PRJ-2018-003,2018-02-12,16940.52,137773.66,154714.18,0.10949558728230341,0.8905044127176966
PRJ-2018-003,2018-02-19,13491.26,19395.98,32887.24,0.41022779655574626,0.5897722034442537
PRJ-2018-003,2018-02-26,12638.87,0.0,12638.87,1.0,0.0
PRJ-2018-003,2018-03-05,13956.8,78824.21,92781.01000000001,0.15042733421418886,0.8495726657858111
PRJ-2018-003,2018-03-12,13053.380000000001,0.0,13053.380000000001,1.0,0.0
PRJ-2018-003,2018-03-19,13012.920000000002,0.0,13012.920000000002,1.0,0.0
PRJ-2018-003,2018-03-26,25154.519999999993,26210.49,51365.009999999995,0.4897209209148406,0.5102790790851595
PRJ-2018-003,2018-04-02,28964.069999999992,241343.09,270307.16,0.10715243355003987,0.8928475664499602
PRJ-2018-003,2018-04-09,32408.349999999988,0.0,32408.349999999988,1.0,0.0
PRJ-2018-003,2018-04-16,26041.069999999996,0.0,26041.069999999996,1.0,0.0
PRJ-2018-003,2018-04-23,25664.559999999987,368679.91,394344.47,0.06508157702832751,0.9349184229716725
PRJ-2018-003,2018-04-30,24624.879999999994,0.0,24624.879999999994,1.0,0.0
PRJ-2018-003,2018-05-07,26743.859999999997,0.0,26743.859999999997,1.0,0.0
PRJ-2018-003,2018-05-14,36833.459999999985,212658.3,249491.75999999998,0.14763397396370923,0.8523660260362907
PRJ-2018-003,2018-05-21,31308.45999999999,0.0,31308.45999999999,1.0,0.0
PRJ-2018-003,2018-05-28,34546.61999999998,0.0,34546.61999999998,1.0,0.0
PRJ-2018-003,2018-06-04,25175.329999999994,494110.89,519286.22000000003,0.04848064329532949,0.9515193567046705
PRJ-2018-003,2018-06-11,34296.079999999994,55512.04,89808.12,0.38188172739836884,0.6181182726016312
PRJ-2018-003,2018-06-18,30597.75999999999,325903.85,356501.61,0.08582783118426868,0.9141721688157313
PRJ-2018-003,2018-06-25,32005.839999999997,25737.13,57742.97,0.5542811531862666,0.44571884681373336
PRJ-2018-003,2018-07-02,26666.259999999995,627221.06,653887.3200000001,0.04078112418512717,0.9592188758148728
PRJ-2018-003,2018-07-09,33573.06999999999,142116.73,175689.8,0.19109288074777248,0.8089071192522276
PRJ-2018-003,2018-07-16,31883.38999999999,101419.27,133302.66,0.23918044846216863,0.7608195515378313
PRJ-2018-003,2018-07-23,30833.87999999999,0.0,30833.87999999999,1.0,0.0
PRJ-2018-003,2018-07-30,27044.51,0.0,27044.51,1.0,0.0
PRJ-2018-003,2018-08-06,22843.689999999995,164682.37,187526.06,0.12181608252207718,0.8781839174779228
PRJ-2018-003,2018-08-13,32422.519999999997,70337.64,102760.16,0.31551644139129403,0.6844835586087059
PRJ-2018-003,2018-08-20,28155.770000000004,21295.47,49451.240000000005,0.5693642869218244,0.43063571307817555
PRJ-2018-003,2018-08-27,30525.929999999993,56748.53,87274.45999999999,0.3497693368712908,0.6502306631287091
PRJ-2018-003,2018-09-03,36582.7,136569.16999999998,173151.87,0.2112752233054139,0.788724776694586
PRJ-2018-003,2018-09-10,30504.749999999996,15114.84,45619.59,0.6686765488247483,0.3313234511752517
PRJ-2018-003,2018-09-17,30196.719999999987,258329.15,288525.87,0.10465862211939604,0.8953413778806039
PRJ-2018-003,2018-09-24,30188.719999999994,179245.9,209434.62,0.1441438860490209,0.855856113950979
PRJ-2018-003,2018-10-01,25333.51999999999,1520.19,26853.70999999999,0.9433899450020128,0.05661005499798727
PRJ-2018-003,2018-10-08,33034.76999999998,276063.13,309097.89999999997,0.10687477980277442,0.8931252201972256
PRJ-2018-003,2018-10-15,31255.57999999999,0.0,31255.57999999999,1.0,0.0
PRJ-2018-003,2018-10-22,20783.999999999996,0.0,20783.999999999996,1.0,0.0
PRJ-2018-003,2018-10-29,27667.01999999999,221538.27000000002,249205.29,0.1110209979892481,0.8889790020107519
PRJ-2018-003,2018-11-05,35719.51999999999,261247.48,296967.0,0.12028110867537467,0.8797188913246253
PRJ-2018-003,2018-11-12,31387.039999999986,0.0,31387.039999999986,1.0,0.0
PRJ-2018-003,2018-11-19,29410.529999999988,0.0,29410.529999999988,1.0,0.0
PRJ-2018-003,2018-11-26,40549.979999999996,99439.64,139989.62,0.28966419081643335,0.7103358091835666
PRJ-2018-003,2018-12-03,26908.259999999995,150138.09,177046.34999999998,0.15198426852629268,0.8480157314737073
PRJ-2018-003,2018-12-10,30212.509999999995,24325.059999999998,54537.56999999999,0.5539760939110415,0.44602390608895853
PRJ-2018-003,2018-12-17,30386.879999999986,0.0,30386.879999999986,1.0,0.0
PRJ-2018-003,2018-12-24,33899.359999999986,161146.8,195046.15999999997,0.17380172980590847,0.8261982701940915
PRJ-2018-003,2018-12-31,30869.06999999999,0.0,30869.06999999999,1.0,0.0
PRJ-2018-003,2019-01-07,27734.059999999987,65360.299999999996,93094.35999999999,0.2979134289123422,0.7020865710876578
PRJ-2018-003,2019-01-14,25141.300000000003,0.0,25141.300000000003,1.0,0.0
PRJ-2018-003,2019-01-21,14964.720000000001,0.0,14964.720000000001,1.0,0.0
PRJ-2018-003,2019-01-28,19616.84,70303.08,89919.92,0.21815900192082022,0.7818409980791798
PRJ-2018-003,2019-02-04,18007.08,0.0,18007.08,1.0,0.0
PRJ-2018-003,2019-02-11,20567.459999999995,0.0,20567.459999999995,1.0,0.0
PRJ-2018-003,2019-02-18,22436.339999999997,0.0,22436.339999999997,1.0,0.0
PRJ-2018-003,2019-02-25,16314.720000000003,0.0,16314.720000000003,1.0,0.0
PRJ-2018-003,2019-03-04,16267.720000000001,0.0,16267.720000000001,1.0,0.0
PRJ-2018-003,2019-03-11,16455.04,0.0,16455.04,1.0,0.0
PRJ-2018-003,2019-03-18,16210.410000000002,0.0,16210.410000000002,1.0,0.0
PRJ-2018-003,2019-03-25,17860.399999999994,0.0,17860.399999999994,1.0,0.0
PRJ-2018-003,2019-04-01,16933.24,0.0,16933.24,1.0,0.0
PRJ-2018-003,2019-04-08,16193.650000000001,0.0,16193.650000000001,1.0,0.0
PRJ-2018-003,2019-04-15,16467.780000000002,0.0,16467.780000000002,1.0,0.0
PRJ-2018-003,2019-04-22,21518.05,0.0,21518.05,1.0,0.0
PRJ-2018-003,2019-04-29,16446.72,0.0,16446.72,1.0,0.0
PRJ-2018-003,2019-05-06,16075.230000000003,0.0,16075.230000000003,1.0,0.0
PRJ-2018-003,2019-05-13,19420.079999999994,0.0,19420.079999999994,1.0,0.0
PRJ-2018-003,2019-05-20,2708.88,0.0,2708.88,1.0,0.0
PRJ-2018-003,2019-07-08,1808.8,0.0,1808.8,1.0,0.0
PRJ-2018-003,2019-07-15,6644.179999999999,0.0,6644.179999999999,1.0,0.0
PRJ-2018-003,2019-07-22,2078.4799999999996,0.0,2078.4799999999996,1.0,0.0
PRJ-2018-003,2019-07-29,4746.5599999999995,0.0,4746.5599999999995,1.0,0.0
PRJ-2018-003,2019-08-05,2007.5199999999998,0.0,2007.5199999999998,1.0,0.0
PRJ-2018-003,2019-08-12,3931.3999999999996,0.0,3931.3999999999996,1.0,0.0
PRJ-2018-003,2019-08-19,1635.84,0.0,1635.84,1.0,0.0
PRJ-2018-004,2018-02-26,2554.3199999999997,0.0,2554.3199999999997,1.0,0.0
PRJ-2018-004,2018-03-05,13346.78,0.0,13346.78,1.0,0.0
PRJ-2018-004,2018-03-12,11330.24,0.0,11330.24,1.0,0.0
PRJ-2018-004,2018-03-19,10927.750000000002,0.0,10927.750000000002,1.0,0.0
PRJ-2018-004,2018-03-26,14710.44,0.0,14710.44,1.0,0.0
PRJ-2018-004,2018-04-02,15185.960000000003,0.0,15185.960000000003,1.0,0.0
PRJ-2018-004,2018-04-09,9532.009999999998,133618.9,143150.91,0.06658714219839747,0.9334128578016024
PRJ-2018-004,2018-04-16,9784.310000000001,0.0,9784.310000000001,1.0,0.0
PRJ-2018-004,2018-04-23,15033.480000000001,0.0,15033.480000000001,1.0,0.0
PRJ-2018-004,2018-04-30,12007.680000000002,0.0,12007.680000000002,1.0,0.0
PRJ-2018-004,2018-05-07,13149.459999999997,0.0,13149.459999999997,1.0,0.0
PRJ-2018-004,2018-05-14,13122.56,0.0,13122.56,1.0,0.0
PRJ-2018-004,2018-05-21,29352.979999999996,0.0,29352.979999999996,1.0,0.0
PRJ-2018-004,2018-05-28,33308.95999999998,0.0,33308.95999999998,1.0,0.0
PRJ-2018-004,2018-06-04,34762.079999999994,240652.92,275415.0,0.1262170905724089,0.8737829094275912
PRJ-2018-004,2018-06-11,25300.01999999999,675028.04,700328.06,0.03612595502741956,0.9638740449725804
PRJ-2018-004,2018-06-18,30810.799999999992,36075.51,66886.31,0.46064433813137534,0.5393556618686246
PRJ-2018-004,2018-06-25,26488.359999999993,39548.56,66036.91999999998,0.4011144069105585,0.5988855930894416
PRJ-2018-004,2018-07-02,29846.099999999984,234269.5,264115.6,0.11300392706829883,0.8869960729317012
PRJ-2018-004,2018-07-09,24115.62999999999,104111.62,128227.24999999999,0.18806946261422586,0.8119305373857741
PRJ-2018-004,2018-07-16,26097.269999999997,60501.99,86599.26,0.3013567321475957,0.6986432678524043
PRJ-2018-004,2018-07-23,36787.65999999998,0.0,36787.65999999998,1.0,0.0
PRJ-2018-004,2018-07-30,27795.629999999997,542000.84,569796.47,0.04878168164151666,0.9512183183584834
PRJ-2018-004,2018-08-06,27136.679999999993,90101.12,117237.79999999999,0.2314669841979293,0.7685330158020707
PRJ-2018-004,2018-08-13,27254.64999999999,40401.56,67656.20999999999,0.40284033054763185,0.5971596694523681
PRJ-2018-004,2018-08-20,36892.07999999998,75004.3,111896.37999999998,0.3296986015097181,0.670301398490282
PRJ-2018-004,2018-08-27,30973.95999999999,73743.75,104717.70999999999,0.2957853069934397,0.7042146930065603
PRJ-2018-004,2018-09-03,26528.869999999988,0.0,26528.869999999988,1.0,0.0
PRJ-2018-004,2018-09-10,25753.929999999993,128296.37999999999,154050.31,0.1671786963622468,0.8328213036377531
PRJ-2018-004,2018-09-17,23481.319999999996,136056.4,159537.72,0.14718349992716454,0.8528165000728354
PRJ-2018-004,2018-09-24,29019.38,272429.46,301448.84,0.09626635153082692,0.903733648469173
PRJ-2018-004,2018-10-01,35906.449999999975,40423.22,76329.66999999998,0.4704127503760986,0.5295872496239012
PRJ-2018-004,2018-10-08,23987.209999999995,0.0,23987.209999999995,1.0,0.0
PRJ-2018-004,2018-10-15,25993.27999999999,537624.26,563617.54,0.046118649891555875,0.9538813501084441
PRJ-2018-004,2018-10-22,30837.239999999987,35103.09,65940.32999999999,0.4676537105592282,0.5323462894407718
PRJ-2018-004,2018-10-29,26301.079999999994,88957.36000000002,115258.44,0.22819222609641424,0.7718077739035858
PRJ-2018-004,2018-11-05,29288.059999999983,69226.85,98514.90999999999,0.29729570884244816,0.7027042911575518
PRJ-2018-004,2018-11-12,23182.089999999997,24594.48,47776.56999999999,0.48521880076363794,0.5147811992363621
PRJ-2018-004,2018-11-19,32632.709999999985,157926.41,190559.12,0.17124716990716574,0.8287528300928342
PRJ-2018-004,2018-11-26,29594.049999999992,90518.22,120112.26999999999,0.24638656816659943,0.7536134318334006
PRJ-2018-004,2018-12-03,32530.07999999999,93151.37,125681.44999999998,0.25882960452795534,0.7411703954720447
PRJ-2018-004,2018-12-10,25153.869999999995,0.0,25153.869999999995,1.0,0.0
PRJ-2018-004,2018-12-17,27978.72999999999,9267.96,37246.68999999999,0.7511735942173653,0.2488264057826347
PRJ-2018-004,2018-12-24,31897.19999999999,0.0,31897.19999999999,1.0,0.0
PRJ-2018-004,2018-12-31,27684.329999999987,0.0,27684.329999999987,1.0,0.0
PRJ-2018-004,2019-01-07,32589.13999999998,0.0,32589.13999999998,1.0,0.0
PRJ-2018-004,2019-01-14,28748.47999999998,78706.54000000001,107455.01999999999,0.26753966450334277,0.7324603354966572
PRJ-2018-004,2019-01-21,27622.27999999999,155657.57,183279.85,0.150710948312103,0.8492890516878969
PRJ-2018-004,2019-01-28,27956.86999999999,23199.52,51156.38999999999,0.546498101214726,0.453501898785274
PRJ-2018-004,2019-02-04,30427.459999999985,57194.67,87622.12999999998,0.347257707613362,0.6527422923866381
PRJ-2018-004,2019-02-11,27734.649999999987,42473.66,70208.31,0.3950337217916225,0.6049662782083775
PRJ-2018-004,2019-02-18,36745.11999999999,62411.55,99156.66999999998,0.3705763818006393,0.6294236181993608
PRJ-2018-004,2019-02-25,25736.119999999988,0.0,25736.119999999988,1.0,0.0
PRJ-2018-004,2019-03-04,33197.23999999998,0.0,33197.23999999998,1.0,0.0
PRJ-2018-004,2019-03-11,32189.98999999999,0.0,32189.98999999999,1.0,0.0
